,title,views,description,embeddable,likes,privacyStatus,thumbnail
1037,"Derrick Rose - Best Highlights of 2019 - ""The Return""",58948,"Here are the best highlights from Derrick Rose in 2019! 
Remember to follow me on IG: https://www.instagram.com/golden.hoops
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,1177,public,https://i.ytimg.com/vi/93bDozOJo0E/default.jpg
1038,Kawhi Leonard - Raptor Superstar - 2019 Highlights,416900,"Here are the best highlights from Kawhi Leonard in 2019! 
Remember to follow me on IG: https://www.instagram.com/golden.hoops/
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,3915,public,https://i.ytimg.com/vi/NTK1JyoQ3KM/default.jpg
1039,Kyrie Irving - Greatest Handles of All-Time? - 2019 Highlights,403924,"Here are the best highlights from Kyrie Irving in 2019! 
Remember to follow me on IG: https://www.instagram.com/golden.hoops/
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,4633,public,https://i.ytimg.com/vi/49av_nm3H3s/default.jpg
1040,LeBron James - Best Dunks as a Laker - 2019 Highlights,119984,"34 y/o and still going strong!
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,1449,public,https://i.ytimg.com/vi/aUnFnXHSAuI/default.jpg
1041,Luka Doncic - Best Rookie Since LeBron? - 2019 Highlights,11000,"Luka is the real deal, folks! Him and Tingis Pingis tho 🦄 Wow, what a team next season 😍
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,331,public,https://i.ytimg.com/vi/89nqQek4R6s/default.jpg
1042,CARMELO - CHICAGO BULLS TRIBUTE 😭 EMOTIONAL 😭,206956,"Goodbyes are never easy, however, this one is just - it's just different 😢...",True,2726,public,https://i.ytimg.com/vi/l0iKL5WQzuM/default.jpg
1043,Kyle Kuzma - Next Laker Superstar? - 2019 Highlights,18630,"Kyle Kuzma is the real deal! What would Kuzma's scoring average be if LeBron didn't play for the Lakers?
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,416,public,https://i.ytimg.com/vi/EgoRhLHsKno/default.jpg
1044,Lonzo Ball - 2019 Lakers Highlights,186148,"Is Lonzo Ball the second or third best Laker right now? 🤔
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,2578,public,https://i.ytimg.com/vi/GiOBWxVjCL4/default.jpg
1045,Derrick Rose -  He’s Back - 2018-19 Highlights,22937,"I'm so happy for DRose! He's having his highest ppg-average since 2011-12 and playing out of his mind! With all the adversity he has faced throughout his career, it's awesome to see him having fun playing ball again! - Is DRose the 6th man of the year?
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,608,public,https://i.ytimg.com/vi/vOK5bqLhGJc/default.jpg
1046,Stephen Curry - Greatest Shooter of All Time - 2018-19 Highlights,48353,"Title says it all, really ... ¯\_(ツ)_/¯ No, but tbh I've never really been the biggest Curry-fan... Until this season! After he went down with an injury, it really showed how valuable he is to the team! He's played SUCH an epic season so far! I respect that! ... Oh, and he's the undisputed goat of shooting, no doubt!
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,828,public,https://i.ytimg.com/vi/wjDj9kXzNU4/default.jpg
1047,LeBron James - ULTIMATE Lakers Highlights,365900,"Year 16 and still dominating 😎
Follow me on Instagram: https://www.instagram.com/golden.hoops/
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,3465,public,https://i.ytimg.com/vi/663QvgBd_sI/default.jpg
1048,Luka Doncic - ROTY - Offensive Clinic,455418,"S/O Luka's mom.. She's the real MVP
Follow me on Instagram: https://www.instagram.com/golden.hoops/
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,3615,public,https://i.ytimg.com/vi/nZzvV4SZfVI/default.jpg
1049,"LeBron James - Beast-Mode - ""Year 16"" Lakers Mixtape!",17272,"S/O Péter Török!! This one is for you!
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,689,public,https://i.ytimg.com/vi/zaXT21w-WIY/default.jpg
1050,LeBron x Drake - Going Bad,46634,Short mix I also posted on my IG... Also a reminder that A King's Metamorphosis III is out soon!,True,2599,public,https://i.ytimg.com/vi/dD3SZVIn7_8/default.jpg
1051,Jimmy Butler - Welcome to Philly - 2018-19 Wolves Highlights,12568,"How do you feel about this move and will it change the outcome of who's coming out of the eastern conference?
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,243,public,https://i.ytimg.com/vi/l4kruAtElRc/default.jpg
1052,LeBron James - Why Not? - Lakers Commercial,68923,"This was inspired by the Nike ""I Believe"" commercial - short and sweet! - Enjoy!",True,3757,public,https://i.ytimg.com/vi/8wCZNkeLwCw/default.jpg
1053,Afro Kobe Bryant - Different Type of Greatness,61426,This Bryant was my favorite bryant ... And it's not even close!,True,3934,public,https://i.ytimg.com/vi/umiZojuCvis/default.jpg
1054,"Giannis Antetokounmpo - ""I'm the Captain Now""",52893,"It's a toss up between him and Kawhi. Who do you feel is the ""captain"" of the eastern conference?",True,3207,public,https://i.ytimg.com/vi/z5r1drJcmlc/default.jpg
1055,LA Lakers 2018-19 Highlights - Showtime 2.0?,497021,"The Lakers have started of slow, especially on the defensive end. However, one things is sure: they bring on a SHOW on the offensive end each night! Personally, I think they're going to be fine - remember, they've only played together for one month! I expect them to pick it up later on in the season and really make a push for a playoff-spot!
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,3366,public,https://i.ytimg.com/vi/WQw_9O9jFFM/default.jpg
1056,Giannis Antetokounmpo: 2018-19 Highlights - Early Access,18450,"Make sure to Like, Comment, Share and Subscribe for more awesome videos throughout the season! Oh, and follow me on Instagram: https://www.instagram.com/golden.hoops/
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,195,public,https://i.ytimg.com/vi/23U1C_2hf2Y/default.jpg
1057,Kawhi Leonard: Raptors 2018-19 Highlights - Early Access,12221,"Make sure to Like, Comment, Share and Subscribe for more awesome videos throughout the season! Oh, and follow me on Instagram: https://www.instagram.com/golden.hoops/
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,254,public,https://i.ytimg.com/vi/e9Ghenu-JcI/default.jpg
1058,Jayson Tatum x Drake & French Montana - IG Mix,12344,I'll be back soon to you guys once I get more footage from this season 💖 This should do for now!,True,586,public,https://i.ytimg.com/vi/hzW1qHe9A1s/default.jpg
1059,Kawhi Leonard x Nipsey Hussle - Rule the East,16863,"Follow me on Instagram for more 1-minute mixtapes:
https://www.instagram.com/golden.hoops",True,519,public,https://i.ytimg.com/vi/j8cDJEgqu-U/default.jpg
1060,LeBron James x Drake & Quavo - Flip The Switch,23567,"Quick question: Would you be interested in my 1-minute IG videos here on YouTube or should it be seperated?
My IG is: https://www.instagram.com/golden.hoops/",True,1221,public,https://i.ytimg.com/vi/NO1PfNVxQh8/default.jpg
1061,NBA 2018-19 Commercial - NBA Is BACK!,23408,"The NBA is back!!!
Really pumped about this one - Make sure to Like, Comment, Share and Subscribe for more awesome videos throughout the season!",True,615,public,https://i.ytimg.com/vi/RvFxWYWq-XI/default.jpg
1062,Dwyane Wade - Last Dance - Mini Movie,15138,A tribute to one of my favorite players all time! Such a legend,True,592,public,https://i.ytimg.com/vi/By0el3xTkac/default.jpg
1063,LeBron James - When He's Unstoppable! Layup Machine,104513,"He's truly unguardable when he's coming down the floor with full speed!
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,1580,public,https://i.ytimg.com/vi/6mHV4Dbig54/default.jpg
1064,Rudy Gobert - Top 5 Center in the League? - 2018 Highlights,3657,"Where would you guys rank Rudy Gobert amongst the centers today?
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,105,public,https://i.ytimg.com/vi/CLgxjN49-Xw/default.jpg
1065,Donovan Mitchell - Ready for Stardom - 2018 Top Plays,7087,"He's without a doubt my favorite rookie from last years draft! Such a skill-set - Utah got one!
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,216,public,https://i.ytimg.com/vi/3sTEesn1xKc/default.jpg
1066,Giannis Antetokounmpo - Most FREAKISH Dunks of 2018,104012,"Giannis is going to cause some trouble in the east now that LeBron is gone! Do you guys think he can reach that MVP-level this season?
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,1482,public,https://i.ytimg.com/vi/gXHv-l7ncD8/default.jpg
1067,Kyrie Irving - Greatest Ball Handler of All Time - 2018 Handles Highlights,523704,"Where would you rank Kyrie Irving amongst the elite ball handlers of all time?
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,5173,public,https://i.ytimg.com/vi/MLFoYd_2Wak/default.jpg
1068,LeBron James - Most Ridiculous Shots of 2018!,123934,"Here are some of LeBron's most iconic shots from 2018! This season was FILLED with amazing fade-aways, buzzer beaters and game winners! He really improved his shot so it's going to be interesting to see if he can top last years shooting performance!
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,2025,public,https://i.ytimg.com/vi/cq5IZt6dpXs/default.jpg
1069,Paul George - Best Thunder Highlights,23170,"PG13 is a baaaaad man!
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,393,public,https://i.ytimg.com/vi/8B0f9wKLpTQ/default.jpg
1070,Kevin Durant - When He's on Fire! - 2018 Highlights,114518,"Highlights from the second best player in the NBA right now, Kevin Durant!
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,1581,public,https://i.ytimg.com/vi/0fUcN9Q9opM/default.jpg
1071,LeBron James - Most Explosive Dunks of 2018,57098,"Because why not 🤷🏿‍♂️
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,981,public,https://i.ytimg.com/vi/zxRTB30syTY/default.jpg
1072,Russell Westbrook - Thunderous Dunks of 2018,35056,"Westbrook is turning 30 this year, but he still got MAD bunnies 🐰!
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,663,public,https://i.ytimg.com/vi/Ijk7Y4u5YU0/default.jpg
1073,Klay Thompson - Elite Shooter - 2018 Highlights,19726,"One of the greatest shooters of all time, Squidward's house!
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,349,public,https://i.ytimg.com/vi/aeME-a4E8Ng/default.jpg
1074,Jayson Tatum & Jaylen Brown - Young Stars,63662,"If I'm a Boston fan right now, I couldn't be more excited about the future of the Celtics. These two guys can flat out BALL! Jaylen is looking really solid and Tatum is a mix between Kobe and Durant!
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,1151,public,https://i.ytimg.com/vi/twRzzZRFqAI/default.jpg
1075,LeBron VS. Durant - The Ultimate Showdown,32498,"Many of my viewers thought the Ingram x Durant comparison was soft/reaching, so I decided to make a Durant x LeBron instead - the two greatest basketball players right now - Enjoy!
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,600,public,https://i.ytimg.com/vi/WBzclk5ORfU/default.jpg
1076,Brandon Ingram VS. Kevin Durant - Similar Plays,244905,"Did I prove anything with this video? I'm not sure lol - I do understand why some would say that they have a very similar game! However, as I was going through their highlights, it was clear to see why KD is regarded as one of the greatest offensive players of all time: his game is so fluent, explosive and his jumper is SMOOVE! Can BI become the next KD? I highly doubt it, but I do think he can develop into something special! He's only 20, which is crazy to think about!
NBA video clips used in this video are licensed through partnership with NBA Playmakers.

Music provided by Epidemic Sound",True,3189,public,https://i.ytimg.com/vi/kxgr_sypuIQ/default.jpg
